Ano-Calendário;Gênero;Faixa Etária;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2020;Masculino;Até 18 anos;52801;1570,523194;132,96372;955,7481862;8,5674479;7,76301736;0,01661874;0,7878118;0,34562744;9,97247073;16,86664548;4,52384393;0,12743527;0,07226859;0;0,05516668;246,9105914;1283,209132;76,99384436;0,02889335;76,96495101;0,32761395;77,28348613;58,89580892;26,3570231;23,45550578;667,4059566;535,8975679;6369,68416;62,52869186;1,73569422;0,02955245;0,19909395;138,6695855;37,74601556;0,07826859;0,00801362;3,06669045;0,52941894;3,43977814;14,32670077
2020;Masculino;19 a 30 anos;2215740;87239,2206;12941,45128;32850,31899;2273,712871;2049,549585;1,70606218;222,4572242;859,0969925;700,1843637;1400,007195;278,2254275;222,9375869;200,7187808;21,84017695;0,37862913;11576,78674;69928,32308;5087,060522;2,12064082;5084,939881;5,92065108;5090,597816;5649,262645;494,7867354;1120,517061;32899,6793;4817,573232;201442,5082;768,8542237;252,0626033;28,818869;70,14232656;1852,215576;2145,809212;220,2203791;23,44400377;140,2149467;12,55423288;902,1091748;326,3330453
2020;Masculino;31 a 40 anos;4547803;267568,2634;39848,47879;127523,5519;14064,15496;11496,78376;7,25207507;2560,11913;6363,077899;3856,220015;8108,086709;1853,739029;2502,429947;2253,957465;246,2365304;2,23595192;20176,24309;210644,3939;25382,58213;25,16957378;25357,41256;61,60644373;25418,60228;27073,26262;1631,682208;3544,673805;123289,8946;10746,60727;976960,6437;3488,660414;2286,036358;265,8986093;554,8845185;8069,822371;10011,56989;2424,936972;269,5134265;692,756871;51,81411847;3121,109576;1019,821718
2020;Masculino;41 a 50 anos;4011826;276274,0608;46079,69603;166815,8427;17411,85659;13846,46429;7,39627473;3557,996023;6623,866092;4559,267909;10637,14785;2808,970049;4671,527128;4213,300674;455,0672536;3,15920113;15102,40703;214459,0245;30256,40977;44,28264076;30212,12713;106,9410398;30317,89734;31795,25693;2115,003941;3875,690197;144496,74;19488,40709;1519155,123;7225,375125;3126,438773;183,3812214;773,552674;12815,70535;12368,38133;4539,604635;504,6000652;1014,839789;82,02170145;2721,733362;2119,850163
2020;Masculino;51 a 60 anos;3398857;260100,1078;50854,83389;156111,8224;14325,93401;11236,47668;6,854034;3082,603303;3219,835;2150,11554;11217,82701;2468,782083;4189,861358;3742,019462;445,2583738;2,58352209;16767,2974;205760,4723;31355,12027;59,56366602;31295,5566;216,0180192;31510,23986;30736,82791;3679,796411;3263,88822;127041,0647;11044,56706;1865439,112;11436,06536;3315,044645;56,93497253;718,8801574;7706,159735;13425,30597;4024,953762;494,8545373;1571,782083;131,4424144;3087,189762;4384,365598
2020;Masculino;61 a 70 anos;2336714;166262,5456;42493,03783;141583,1594;7249,447401;5712,358973;4,60018682;1532,488242;1146,873098;501,7642522;9749,619959;1946,341941;2336,335491;1995,622294;339,4192388;1,29395796;11523,03561;131809,1314;20179,21667;49,31327584;20129,90339;176,8451492;20306,10156;18483,25057;3607,53414;1965,658721;96053,10552;6627,563823;1849508,923;13578,76619;1518,793273;24,24475268;467,3313458;1698,779197;12275,67295;2261,914115;389,3861718;1501,039889;115,0565661;3654,315879;11412,28491
2020;Masculino;71 a 80 anos;934770;65094,55117;21102,14034;84139,51024;3015,259112;2541,392689;1,94347897;471,9229445;394,1432119;71,51066975;5297,368863;1686,353982;1065,723182;905,7981133;159,4866465;0,43842266;3401,711863;50162,48028;8299,889468;25,25651882;8274,632949;61,54031001;8336,118182;7149,986131;1836,797147;768,141392;44178,26593;3062,039846;1031529,724;10252,50265;520,1937936;6,05546944;179,949463;235,9902857;7138,552681;1119,776429;196,0101814;757,4571471;36,58631815;1624,381321;11967,85216
2020;Masculino;Acima de 80 anos;371390;24486,27983;8513,721029;33624,99577;1117,757478;991,7228896;0,91843704;125,1161514;125,4813563;8,7530829;2279,079341;720,030759;286,1259495;246,1028431;39,9225333;0,10057313;1164,814171;18784,23769;3281,542128;11,5853293;3269,956798;28,90953776;3298,865924;2825,305256;747,8121624;340,0717293;11603,80295;879,2589327;412978,6566;6408,087873;164,9540878;2,13803482;67,68003692;31,00144127;3257,779937;348,3886039;56,73581683;333,9035163;12,18997333;1313,443487;9576,055322
2020;Feminino;Até 18 anos;45543;1456,683731;122,7100077;832,8506149;8,62414407;7,84673156;0,01775484;0,75965767;0,41627511;10,44536487;17,94262323;2,16868718;0,05786482;0,05786482;0;0;231,6667347;1185,362037;68,77368815;0,00615594;68,76753221;0,3438507;69,09374496;54,55822987;22,74539564;21,86790103;367,9010521;469,34379;6900,916365;56,11407863;2,35718774;0,01281143;0,31713791;147,6603324;37,93376771;0,05786482;0;9,38465494;0,09511125;3,43982041;16,89266175
2020;Feminino;19 a 30 anos;1557656;58521,94149;6424,199004;20960,85187;1425,020804;1315,18318;0,75382712;109,083797;387,1599193;448,9228237;1212,238501;277,0212197;5,4381086;4,59648302;0,72467682;0,11694876;8098,649195;46667,52246;2989,013882;1,03472937;2987,979153;3,6588637;2991,603714;3382,3887;341,4770117;773,8247403;21410,48906;4464,176238;132278,7471;650,7362154;137,2593858;17,08909118;35,64376014;1481,765897;2023,247983;4,80998888;0,76308924;97,15557716;2,42507743;627,0879431;212,1166447
2020;Feminino;31 a 40 anos;3340607;181567,9894;20719,97925;60512,03403;9225,992234;7936,662147;4,0954646;1285,234622;3283,116636;2564,528416;7296,745225;1567,736704;58,13922403;50,51494376;6,35215851;1,27212176;15516,41411;142055,354;15260,41349;12,78196827;15247,63153;36,80787038;15284,16876;16421,54431;1244,789256;2462,254398;68843,0285;9494,650845;491298,5558;2234,798234;1174,035111;186,9274764;258,9249505;6115,87705;9404,455242;52,75251469;6,62710274;478,7212721;11,95983953;1903,303408;564,0846025
2020;Feminino;41 a 50 anos;2975015;185511,3434;21876,33893;67517,91024;11104,8585;9567,929878;5,73612063;1531,192504;3158,523333;2800,264466;9097,867258;1946,290013;113,4391148;99,36164072;12,23401938;1,84345469;13210,0208;144080,0935;17852,19602;18,72528201;17833,47074;53,25071977;17886,5547;18677,03422;1735,669874;2613,355351;67486,07869;11656,90687;671144,6623;3917,985669;1424,537108;111,403541;301,3910809;8416,064804;10948,24008;103,8301588;13,44224479;613,8975852;12,49781737;1413,562456;1063,009515
2020;Feminino;51 a 60 anos;2649447;187057,7335;24352,79497;66057,28678;8725,481451;7548,84941;5,13481437;1171,497227;1195,728864;1008,828223;9672,685244;1512,183748;107,6175421;95,77382948;11,20733609;0,63637648;15757,29495;149077,9135;20445,52553;27,98197268;20417,54355;107,9831113;20525,31523;19979,38745;3006,676856;2567,161553;52277,53844;11401,31402;731519,1475;6359,707604;1196,370484;38,71071838;247,2439265;3603,393807;12362,26068;100,9675368;11,557141;854,610686;12,89212843;1427,966283;2550,414847
2020;Feminino;61 a 70 anos;1932198;127370,3236;19855,6324;66690,28007;4918,133757;4355,829431;3,22974131;559,0745848;323,2011164;210,0187344;8509,73342;876,0135183;64,35172686;57,68489888;6,38996184;0,27686614;10916,00883;101552,8625;13946,77472;20,7036711;13926,07105;92,83222852;14018,39177;13077,04539;2585,409281;1752,961495;32441,77495;8439,178999;647870,4131;7728,712818;617,0063522;16,84275696;178,0327894;537,3619327;11316,37027;64,14505576;7,12512158;826,6990858;15,9475959;1297,718648;4552,010902
2020;Feminino;71 a 80 anos;834184;54210,69517;9908,93953;43921,06818;2278,268003;2123,584809;1,52464677;153,1585471;72,2762751;37,59592645;4572,354172;504,7504457;28,35458393;26,31334401;2,04108754;0,00015238;3880,395428;42836,70033;6289,762184;9,09489625;6280,667288;53,81672048;6334,445826;5593,013899;1386,862996;725,9947686;12198,58163;4697,444208;362855,8646;6522,204928;197,9057898;3,62030927;47,12261241;90,8379167;6121,195947;31,25489166;2,33074738;413,1815782;6,54176983;797,1206825;3992,060011
2020;Feminino;Acima de 80 anos;427258;30966,5299;6030,374894;25893,82706;1464,151608;1401,373844;0,89492998;61,88283458;16,55814712;7,33861101;3009,893467;196,9609988;13,33571297;12,79454955;0,51281471;0,02834871;1749,880875;24508,41048;4048,065012;5,00160748;4043,063404;35,16905237;4077,861916;3666,74217;797,127548;448,9745945;6389,157296;2493,319449;226102,3366;7240,033548;84,5799608;3,28112563;27,25513672;20,51354574;3977,334095;16,1230993;0,60075363;286,6736795;5,14370442;565,7381147;5694,746039
2020;Não declarado;Todas;3028;173,4297368;20,42470326;72,57969433;7,91527705;7,01894122;0,01262005;0,88371578;2,65411803;1,87782666;7,4279201;1,08918896;2,23687739;2,0827474;0,15412999;0;14,2775869;135,9509417;17,15470257;0,006966;17,14773657;0,101232;17,24896857;17,13955831;1,96961009;2,63857138;40,69699186;5,7276486;948,0670505;9,65843026;1,02271009;0,00975899;0,26102276;4,48903927;9,06061097;2,18305631;0,17947982;1,30598954;0,03;6,73973552;0,46314366
2019;Masculino;Até 18 anos;49758;1544,333154;121,3090745;897,2490662;5,71480712;4,94191937;0,00280907;0,77007868;0,55974552;9,43438505;15,92377015;2,66781385;0,16111618;0,15277543;0,00834075;0;239,8528398;1270,018676;81,0433459;0,41658435;80,62676155;0,24886786;80,87000286;67,36151629;23,55013714;23,40533347;411,0800955;525,1478587;5711,662874;67,99969986;1,6969421;0,01416853;0,23866166;137,2735854;35,0273284;0,18558126;0,01669315;4,64391959;0,05454166;5,70235334;9,06581909
2019;Masculino;19 a 30 anos;2130053;87194,82167;10404,10249;30695,45353;2655,919788;2388,527406;2,19544006;265,1969418;1392,456069;880,8364487;1540,751322;287,2622852;231,2491538;209,1730856;21,56169061;0,51437757;11037,17092;69169,17568;4866,72616;1,57456844;4865,151592;5,14441661;4870,245657;5598,877259;387,1046119;1172,950629;29363,41809;5373,60327;258144,5821;793,1477017;287,7018668;30,86783284;86,95789801;2169,355954;2226,754052;225,319675;23,27330161;132,0331045;10,23452369;921,4168581;280,9792155
2019;Masculino;31 a 40 anos;4454950;265412,1941;37273,35902;143558,91;14758,03981;12093,9626;8,47211244;2655,605103;8142,212642;4468,237322;8614,414599;2054,962534;2499,765343;2250,585593;246,4580886;2,72166107;18532,23593;206342,3259;24468,02879;20,97299169;24447,0558;64,94714814;24511,75886;26616,95649;1409,727358;3711,632481;117209,475;34156,63379;906675,9244;3619,452929;2318,167668;241,6558969;611,0862283;9879,566695;10391,87797;2412,207513;273,1420957;702,1305683;36,69873707;3016,031314;1068,57947
2019;Masculino;41 a 50 anos;3845946;265478,354;44620,65712;143006,1378;17059,40318;13633,76199;10,15641311;3415,484781;8248,980999;4973,702779;10882,70903;2892,796729;4633,989926;4178,193296;451,0884555;4,70817512;13243,48611;203543,2853;28154,28879;34,54596821;28119,74282;103,8815777;28223,34338;30080,27758;1768,061997;3877,422092;122511,6848;12654,99328;1498760,592;6811,442446;2965,22438;139,9234011;781,4221172;13917,00857;12492,49529;4473,446618;503,0762273;989,2684277;62,07108285;2653,344559;1708,214358
2019;Masculino;51 a 60 anos;3339032;256676,9218;50387,60554;149142,257;13664,61988;10406,1488;9,02615412;3249,444925;4198,253864;2502,168824;11737,98465;2645,787573;4251,175892;3784,354876;463,509381;3,31163507;15774,47817;201902,453;30499,73695;46,36968536;30453,36727;196,7067096;30649,3701;30452,53707;3317,233205;3384,946149;112789,5785;11752,75082;1728505,871;10707,3477;2998,622832;46,12038138;783,9876724;8473,879679;13859,19603;4060,114267;514,4507843;1505,186637;109,6818213;3120,924916;4622,824989
2019;Masculino;61 a 70 anos;2234795;159700,787;43558,0323;129531,4545;6470,39246;4922,355246;4,99395022;1543,043263;1409,670714;588,6705369;9717,044175;2239,508452;2354,700681;2015,352827;338,1482208;1,19963299;10762,59029;126158,2097;19330,54002;36,58183047;19293,95819;163,4926428;19457,31275;18071,51832;3201,504396;1999,704161;80975,91593;6251,359296;1644607,454;12991,49928;1495,764686;22,02572575;486,6425442;1858,401947;12168,3265;2271,800675;386,4573334;1443,142722;96,04453862;3515,739521;8451,678276
2019;Masculino;71 a 80 anos;874918;60293,18117;24199,09468;75584,48957;2423,074181;1965,136854;2,01426125;455,9230665;418,5722733;80,17567282;5011,389948;1854,730673;1021,060423;870,7376324;149,7992109;0,52357998;3132,412338;46351,76566;7688,95226;20,82914617;7668,123114;82,47511402;7750,542708;7005,176332;1468,003904;835,4398933;33432,41342;2759,329668;923546,501;10286,63091;507,6565865;5,39553805;181,3102101;261,0932601;6737,889993;1074,785721;188,3685106;694,0707123;31,04291129;1810,662062;10997,38094
2019;Masculino;Acima de 80 anos;348176;22169,22414;10469,71935;29941,97221;878,7138582;758,7900089;1,96278389;117,9610654;124,2280925;10,40482902;2136,921357;589,0327582;265,7285987;228,6235693;36,92328138;0,18174799;1092,551598;17071,64305;2954,857182;5,5923119;2949,26487;30,55694348;2979,821814;2622,613628;608,666392;327,5611318;10350,53304;898,2102632;371147,8724;7410,136111;154,5323803;1,86704699;65,325098;34,38899003;3063,048123;321,8395984;52,83477308;333,579383;10,06756243;932,796606;9962,428541
2019;Feminino;Até 18 anos;44218;1387,678255;126,8169038;814,2019078;5,36025011;4,63148952;0,02349238;0,70526821;0,62776256;9,65341323;16,87255909;1,45520658;0,18323294;0,18323294;0;0;224,420372;1129,105458;61,16194044;0,00660002;61,15534042;0,64226875;61,79728542;52,62247922;18,91644816;22,65812483;256,0792836;468,816055;5995,865178;72,70634918;1,8813554;0,02291667;0,62730489;143,0860075;35,5093245;0,18323294;0;3,96500185;0,02406409;4,39415802;11,10411672
2019;Feminino;19 a 30 anos;1525611;58672,07621;6316,794155;22344,44489;1545,200579;1424,57723;0,88614032;119,7372083;493,5984829;537,1484646;1207,919545;284,0653198;5,90730515;4,85551954;0,76024388;0,29154173;8041,530386;46556,70613;2839,72833;0,83727484;2838,891056;4,60645029;2843,485239;3302,446056;289,463371;782,1645608;18925,9534;7118,929195;162372,6765;682,9516199;149,1145567;20,1056391;41,82403546;1658,92679;1974,0375;5,06376899;0,76819388;104,166937;2,38034132;714,513706;202,9758646
2019;Feminino;31 a 40 anos;3268614;179078,3151;20542,84088;56375,00956;9142,853835;7837,13374;5,51498584;1300,205109;3706,226746;2896,541916;7331,383092;1669,144381;56,31386258;48,02560096;6,03660776;2,25165386;14982,26087;139293,5904;14676,25734;10,55562162;14665,70172;41,34989257;14706,84336;16042,37938;1143,559476;2542,714305;82839,67605;8385,046083;529654,2112;2482,235671;1194,373143;166,7093216;274,9858378;7495,872864;9320,298113;50,69473189;6,3501853;474,4856453;8,46435732;1845,230579;514,5199228
2019;Feminino;41 a 50 anos;2824145;176118,8742;22453,52536;64064,11653;10269,07511;8839,660171;6,58982865;1422,825111;3597,122479;2980,034283;8888,13835;2031,163607;107,2973127;94,47651431;10,41670235;2,40409605;12175,2038;136070,8393;16565,44561;14,54271593;16550,90289;62,28239566;16613,08563;17563,79185;1529,571731;2565,706547;57220,55379;10149,1893;596853,1018;4061,630522;1306,373275;80,64087508;300,5729269;9014,766275;10616,54422;98,3917068;10,93295707;590,8483286;8,99159758;1371,031007;879,0485203
2019;Feminino;51 a 60 anos;2580862;182442,856;26315,01846;63727,89645;7876,081001;6668,108943;6,31591417;1201,656145;1478,642906;1164,997729;9746,615291;1671,653881;104,4217708;91,93573716;11,50931711;0,97671654;15161,84712;145238,5963;19830,40235;21,05500337;19809,34735;123,5073152;19932,5525;19644,98566;2782,020189;2597,82174;45834,4843;10507,49653;675977,014;6535,213944;1195,400192;32,5311508;268,0375658;3991,956749;12392,04408;100,1633979;11,98586306;885,8604182;10,60049766;1436,327455;2487,420546
2019;Feminino;61 a 70 anos;1814151;119336,1418;20722,84232;62167,21677;3779,271169;3227,713298;4,41477996;547,1430909;376,313177;239,221308;8040,520477;1032,138627;61,3500063;54,95127338;5,90157501;0,49715791;10389,8285;95417,49855;13153,8513;13,9927749;13139,85852;109,5848407;13249,16246;12574,82633;2312,398459;1751,763551;28269,65481;7421,633155;601266,1108;7425,036522;596,8302867;14,25822035;180,2249302;609,166209;10864,99645;61,42120764;6,31202618;790,2157898;7,56856119;1222,078399;3615,51156
2019;Feminino;71 a 80 anos;764341;48989,41728;10069,30681;40704,79696;1428,978885;1285,192481;1,51787404;142,2685302;75,50035434;40,34637559;4114,634466;493,1331092;26,81023278;24,77320387;1,99971278;0,03731613;3725,885625;39084,12823;5786,742869;5,67714682;5781,065722;61,8120444;5842,865098;5359,043721;1156,434683;753,7232086;9876,356876;4562,071582;318288,1684;6507,98854;173,9528966;3,00485512;48,49550943;104,1757945;5675,497403;29,10912722;2,23778971;434,2745521;4,17041848;537,7001782;3320,302507
2019;Feminino;Acima de 80 anos;395871;28527,10027;6579,272695;24376,24658;849,7209735;790,078032;0,74773337;58,89520811;17,28352777;7,98477167;2703,461927;194,0440843;12,46192531;12,08961429;0,33619271;0,03611831;1779,108621;22963,03444;3848,531337;3,39791495;3845,133422;39,65648615;3884,785026;3629,776726;682,6893938;489,7482886;5282,48225;2679,753259;199891,3094;5456,996031;78,29382923;1,39571786;22,51746782;23,92114336;3666,489702;15,42473964;0,39688979;321,9917887;4,3411678;526,1001801;5455,474566
2019;Não declarado;Todas;3063;179,4185183;18,00139082;61,57100093;7,58983109;6,62138247;0,01773512;0,9507135;3,51591271;2,21511681;7,60707065;0,95718115;2,14466187;1,98386981;0,16036234;0,00042972;14,18183491;141,2069091;18,25857089;0,00078494;18,25778595;0,08349555;18,3412815;18,37845569;2,01489197;2,82654308;38,04324504;3,27244709;818,8045296;3,38830971;1,00247633;0,00302684;0,30270323;5,36595276;9,5025297;2,06740281;0,17533248;4,70138266;0,03;5,04446137;1,58164901
2018;Masculino;Até 18 anos;52774;1615,308322;134,0340255;875,8507;5,62988692;4,93078587;0,00434073;0,69476032;0,60251376;8,96573009;14,29774848;2,66307369;0,16048945;0,13100945;0,00748;0,022;249,5448318;1333,444048;85,39446543;0,00260264;85,39186279;0,38023271;85,75753049;71,95135952;24,55526401;22,62596901;447,5646708;464,2113155;8847,358838;62,61228156;1,76622093;0,01095447;0,24642842;128,7190623;31,98078845;0,17894009;0,0154817;2,92164514;0,02485887;18,30834305;8,27581401
2018;Masculino;19 a 30 anos;2217401;89114,81825;10340,49321;30875,71077;2801,634401;2512,90429;3,0173369;285,7127736;1497,717446;932,9414948;1542,876801;286,3611428;236,5780009;213,0501082;22,88355326;0,64433942;11185,71519;70630,99378;4812,280277;1,22304974;4811,057228;8,21785073;4817,340277;9875,083377;374,4764954;5491,084589;29970,58696;7067,522784;180987,8285;817,4556609;304,9929915;30,14559662;96,72500019;2226,666693;2225,449948;228,8187261;24,21103508;133,7105754;8,92337852;952,7826767;252,5679835
